"ef_regulation","ef_trade","ef_money","ef_legal","ef_government","pf_identity","pf_expression","pf_association","pf_religion","pf_movement","pf_ss","pf_rol","pf_ss_homicide","pf_ss_disappearances_disap","pf_ss_disappearances_violent","pf_ss_disappearances_organized","pf_ss_disappearances_fatalities","pf_ss_disappearances_injuries"
8.235496145,8.251438556,8.759581006,7.261436062,5.972012862,10,9.619047619,9.166666667,8.362962963,10,9.475367495,7.549206349,8.426102485,10,10,10,10,10
6.00513635,5.288151314,5.159401943,4.502034845,6.710239778,6.666666667,6.287469432,3.75,6.711111111,8.333333333,6.926263027,3.804761905,6.975355042,5,9.729504876,5,9.954331992,10
7.973707592,6.40270416,5.794146581,5.086993898,6.917883543,10,7,6.24178822314504,7.121388889,8.333333333,8.878694615,4.030938,9.136083845,10,10,7.5,10,10
7.726606325,7.996062641,9.549710268,8.846960342,4.389037577,10,9.702380952,10,9.004814815,10,9.781726966,8.56031746,9.345180899,10,10,10,10,10
7.33347181,7.981443116,9.750156087,6.835460431,4.258579415,10,9.404761905,10,8.498148148,8.333333333,9.669100597,6.914285714,9.513766578,10,10,7.5,9.979797543,9.987878526
6.773325022,6.328875216,5.432752495,3.589285107,4.994227841,3.333333333,7.285714286,7.916666667,8.12962963,3.333333333,8.205399538,4.551715,6.782865279,10,10,7.5,10,10
6.757776831,7.789601655,9.230656768,5.227333289,7.573553983,5,4.134591972,5.27050963592729,9.480555556,6.666666667,6.660643405,4.417801,6.348596882,10,10,7.5,10,10
8.000036464,8.643843905,8.921684785,6.193610038,7.603006629,8.333333333,8.392857143,9.166666667,8.858888889,8.333333333,8.469112079,5.33015873,8.917929458,10,10,5,10,9.947033898
7.580012975,7.809199641,9.592554355,7.759749028,5.578069217,10,9.464285714,10,8.429444444,10,9.888102901,7.838095238,9.664308702,10,10,10,10,10
6.628967375,6.674943091,7.064186149,5.156234985,7.232929957,7.5,9.261904762,8.75,7.722777778,10,9.008827092,5.36984127,9.326481275,10,10,7.5,10,10
6.615249233,7.745136854,9.541746175,5.803713914,4.67447798,6.666666667,8.619047619,10,8.883333333,10,8.914301576,5.793650794,9.459426038,10,10,5,9.878403313,9.872323478
6.776787854,8.249373263,9.483489174,4.278481541,9.491720304,8.333333333,5.797619048,7.5,8.542592593,10,6.326494067,4.073015873,0,10,10,5,9.935881875,9.961529125
6.604242204,5.19200105,6.854591214,3.179718377,6.401960784,5,7.023809524,7.916666667,8.605185185,5,7.032574197,3.078661,6.470167959,10,10,7.5,9.971106487,10
5.517592052,5.393360372,6.590688654,1.668509676,6.187254902,5,6.604166667,6.41189295260672,8.285555556,10,6.837796993,2.959626,6.180057647,10,10,2.5,10,10
6.724234742,7.096574075,7.916870079,4.389475951,4.071568627,10,8.354166667,8.18758656972153,9.602777778,10,7.107151479,4.44756,1.821454436,10,10,7.5,10,10
6.986463477,7.904541832,7.789071208,2.306795734,6.813782257,7.5,8.69047619,8.75,9.577777778,10,7.439158648,3.227454,5.984142612,5,10,5,10,10
6.559150525,7.610876519,9.375999045,3.805287412,8.316176471,10,5.535714286,7.083333333,7.955925926,6.666666667,5.444444444,3.480403,0,5,10,5,10,10
9.416767375,9.234058256,9.387647346,7.948970198,8.825849267,10,8.857142857,10,9.188888889,10,9.328803617,7.387301587,9.653077517,10,10,10,10,10
7.75645561,7.774454022,9.48772693,6.174843542,5.487100875,10,9.011904762,9.583333333,8.655185185,10,9.624697228,5.706349206,9.374091684,10,10,7.5,10,10
7.875076736,6.740785052,6.887579174,8.154177736,5.420955045,10,9.714285714,10,8.613333333,10,9.959228896,7.706134,9.877686688,10,10,10,10,10
6.436052471,6.089550623,6.720838518,4.73307163,7.829001671,6.666666667,7.669938322,10,8.183703704,8.333333333,7.387711345,4.131746032,8.564700263,0,9.902494641,5,9.876945109,9.879395778
6.236613385,7.359697315,9.138259178,4.586226601,7.728837749,5,7.880952381,9.583333333,7.269814815,6.666666667,8.923801643,4.242857143,9.780028163,10,10,7.5,9.969580614,9.987303213
4.251298374,4.131149188,5.529555991,4.071155518,7.199481087,1.666666667,3.782871783,3.333333333,4.967592593,0,7.080442031,3.76984127,8.947767858,0,10,2.5,9.845032085,9.956092424
5.89813132566667,5.86889279266667,7.471385445,4.24206389233333,6.01634362966667,4.861111111,7.48015873,6.33333333333333,7.641358025,5.55555555566667,8.38285217766667,4.18771051933333,8.81231442166667,8.33333333333333,9.764676567,7.5,9.975373129,9.99671641733333
8.093957481,8.685730577,9.71292428,7.975687786,5.737620876,10,9.547619048,10,6.962037037,10,9.663016959,7.79541,9.555742277,10,10,7.5,9.710037389,9.956505608
7.321354693,8.109168295,9.585890205,5.727657351,6.338125884,10,8.634907341,10,8.246296296,1.666666667,9.449797575,6.590184,9.405641046,10,10,5,9.917281883,9.801476518
7.356529604,7.692210927,9.832477763,5.72297956,5.328741567,10,9.047711524,10,7.112962963,10,9.887159658,6.688888889,9.663471207,10,10,10,10,9.99003884
7.911726412,7.441374036,8.757759655,4.762285854,7.640966179,8.333333333,9.571428571,9.166666667,9.020925926,8.333333333,6.333333333,4.563492063,0,10,10,5,10,10
7.97814353,7.761584214,9.765896117,7.433127861,4.747094887,10,9.261904762,8.75,8.257037037,10,9.683774548,7.219047619,9.884656978,10,10,10,10,10
7.892915002,7.888231418,9.376966651,4.777873903,8.299256238,3.333333333,6.969932072,7.916666667,4.411111111,5,8.046930861,5.380952381,9.315383057,5,10,10,9.960380964,10
7.915052502,5.688270425,8.974406282,5.445776908,7.611674139,10,6.011904762,4.166666667,6.706666667,5,8.132149108,4.506349206,7.396447325,0,10,5,10,10
7.300409207,6.739609404,8.888839172,4.848003876,7.822765738,6.666666667,7.693218202,8.333333333,8.007407407,5,7.570715793,3.547619048,7.813810201,10,10,5,8.468179937,8.023505957
7.20081698,7.466491703,9.607773033,5.966890504,6.566706967,10,8.714285714,9.166666667,7.836296296,8.333333333,9.464663212,7.579365079,9.727322968,10,10,7.5,10,10
7.661654419,7.39554462,7.797245285,5.053357923,6.274826342,1.666666667,6.043472693,7.083333333,7.103333333,5,8.20491568,5.7867,9.281413707,10,10,7.5,10,10
6.624001537,6.823958724,8.291847701,4.216930671,7.844296291,8.333333333,6.292073164,5.63050379786288,6.298888889,5,7.79453368,3.823809524,8.550267708,0,10,2.5,10,10
5.89813132566667,5.86889279266667,7.471385445,4.24206389233333,6.01634362966667,4.861111111,7.48015873,6.33333333333333,7.641358025,5.55555555566667,8.38285217766667,4.18771051933333,8.81231442166667,8.33333333333333,9.764676567,7.5,9.975373129,9.99671641733333
7.857482324,8.190689412,9.175671912,6.504843667,6.679061548,10,9.321428571,10,8.144074074,10,9.673328159,6.352115,9.019984477,10,10,10,10,10
5.915045267,7.163216386,9.603335996,3.58403021,8.562699187,1.666666667,8.392857143,9.583333333,8.422222222,5,6.12582233,4.90952381,8.210800322,5,10,2.5,0,0
7.465750847,6.049201747,8.160705736,4.983272296,4.924766929,5.833333333,7.791666667,8.13363195428407,6.952777778,10,5.666666667,4.789785,0,10,10,7.5,10,10
5.89813132566667,5.86889279266667,7.471385445,4.24206389233333,6.01634362966667,4.861111111,7.48015873,6.33333333333333,7.641358025,5.55555555566667,8.38285217766667,4.18771051933333,8.81231442166667,8.33333333333333,9.764676567,7.5,9.975373129,9.99671641733333
5.456243166,5.509002193,5.812027281,2.353702055,4.75,0.833333333,6.416666667,7.5,8.657407407,3.333333333,5.77726086,3.510162,8.998449247,0,10,2.5,0,0
8.226225097,7.717676611,9.144900111,6.304903327,7.200912131,10,9.428571429,10,8.429259259,10,9.119217278,6.426511,7.357651833,10,10,10,10,10
7.752253621,8.272900741,9.20497994,8.28513123,4.559159797,10,9.583333333,8.666666667,8.26,10,9.975522638,7.854927,9.926567913,10,10,10,10,10
8.35833762,7.778115224,8.303449078,5.242073423,6.262872446,10,6.066442993,8.98712990190279,8.777777778,10,8.858684867,5.493650794,9.5760546,10,10,7.5,10,10
6.348139314,6.964394486,8.058037396,2.806155926,8.802542475,7.5,8.083333333,7.916666667,9.459259259,8.333333333,8.252875827,3.504761905,6.925294149,10,10,7.5,10,10
6.686849917,6.336644538,5.748879147,4.897783714,5.952043471,8.333333333,7.458333333,7.02847397145442,8.061666667,8.333333333,8.768905416,5.19047619,9.306716248,10,10,7.5,10,10
8.677521452,7.734715898,6.604530153,5.805393366,6.542045067,3.333333333,6.25,5.416666667,6.991296296,5,8.553910481,5.188888889,9.155746692,10,9.214543706,10,9.988779196,9.993267517
6.656538443,6.841934529,6.856638041,3.391693903,5.986800231,5,5.642857143,10,7.134444444,8.333333333,5.260928875,4.194611,5.638729609,10,0,2.5,7.22859746,8.325020946
7.789766346,8.144189901,9.524882772,7.04359781,5.777339325,10,9.44047619,10,7.376296296,10,9.779482066,7.215116,9.338446199,10,10,10,10,10
6.238139746,6.147560239,6.891532491,3.329978686,5.398039216,0,7.583333333,7.916666667,6.95,6.666666667,5.818886343,3.926783,6.023325695,5,10,5,10,10
8.106654114,8.49386724,9.671900239,6.45885976,7.843856981,6.666666667,9.30952381,8.75,9.475925926,10,9.0726844,6.619943,8.884719866,10,10,10,10,10
7.27325294,7.352041008,8.067856027,4.448027814,6.719285943,10,7.781200849,9.166666667,6.975555556,10,6.081096616,3.512698413,2.471435061,0,10,7.5,9.872146384,9.82046088
7.12955482,7.101640477,7.639287714,4.394116825,6.500851775,10,7.541666667,6.79838838758291,8.749444444,8.333333333,8.557733593,3.946031746,8.339867445,10,10,5,10,10
7.18635628,7.178409917,7.939608504,5.400078248,8.16950165,10,8.952380952,8.333333333,8.17962963,10,9.047322622,5.187301587,7.141967867,10,10,10,10,10
6.920973143,7.964015636,8.509397885,5.173353309,6.833333333,10,8.041666667,8.9172045859486,7.097777778,10,9.431068548,5.206406,9.362137096,10,10,7.5,10,10
6.142900278,7.14878581,7.259641987,5.403686589,5.874993903,3.333333333,7.243479809,7.5,6.55,8.333333333,8.053115376,3.738095238,9.492679462,5,10,5,10,10
5.569452487,6.659158523,6.443347484,3.843577097,6.388637175,6.666666667,8.773809524,9.583333333,8.632962963,5,8.397896673,4.328525,8.63827767,10,9.659534185,2.5,9.533435735,9.417425161
5.563481967,5.681758057,6.480192058,3.167173995,5.860784314,5.833333333,6.666666667,1.25,7.469074074,1.666666667,7.882783036,3.087301587,9.037478399,5,8.198835453,2.5,9.954646936,9.90087116
7.721034192,6.504235312,6.612105607,6.185225622,6.125999599,8.333333333,8.071428571,7.5,8.437407407,10,6.992669937,5.578389,3.144676479,10,10,7.5,10,10
6.753748656,6.469379905,6.416557081,3.954324057,8.216590933,10,6.238095238,7.083333333,8.303703704,8.333333333,9.220141488,4.455555556,9.133831285,10,10,7.5,9.928533934,9.371098623
8.04645012,8.538443391,9.661405054,8.034562163,3.834361735,10,9.773809524,10,7.282407407,10,9.73436086,8.187301587,9.703082579,10,10,7.5,10,10
9.072928691,8.609948623,9.493462079,8.76687807,6.439380526,10,9.571428571,10,8.994444444,10,9.864232503,7.738095238,9.592697509,10,10,10,10,10
7.28564622,7.835411247,8.569800825,4.447827914,8.581617647,9.166666667,8.226190476,7.083333333,8.379259259,6.666666667,7.945733209,3.761904762,6.003866293,10,10,7.5,10,10
6.492332638,5.455469932,6.718060228,3.332485007,6.447309264,4.166666667,8.571428571,9.166666667,7.60962963,3.333333333,7.607782728,4.120214,8.222386047,10,10,5,9.529659628,9.641817716
7.195392651,6.995687255,7.626571423,3.133555931,7.000696963,3.333333333,8.46448006,9.166666667,7.953703704,3.333333333,5.287568754,3.593650794,6.060660057,0,6.839887083,2.5,6.099617537,9.404059737
7.50442446,7.483226374,9.421706531,8.586941512,5.023802398,10,9.75,10,9.375925926,10,9.879196153,8.711111111,9.637588458,10,10,10,10,10
8.428236862,8.123281226,7.954578715,5.845668764,4.533714916,0,6.05952381,3.333333333,7.253703704,6.666666667,7.762642849,6.084287,8.954595214,5,10,7.5,10,10
6.397371261,6.394460481,6.030635023,3.554254286,8.343677442,0,6.708439717,7.916666667,7.294814815,5,5.150956088,3.244444444,6.932078374,0,6.74577685,2.5,4.724269572,3.633903032
7.02879304,8.574502202,9.032744083,5.26984381,6.984552813,10,8.476190476,10,7.918518519,10,7.696994265,4.617460317,3.090982795,10,10,10,10,10
7.287792048,7.65866701,7.612198699,5.93483255,6.302826602,7.5,8.6875,5.34617258894978,5.188888889,10,7.9539205,3.941662,6.861761499,10,10,7.5,10,10
6.287209312,7.341622281,9.249346116,3.640372163,8.227106946,10,8.333333333,6.666666667,8.592592593,10,7.793396511,3.926783,6.263382072,10,10,5,9.381354648,9.536015986
7.718623891,8.436717004,9.287474681,4.702611043,7.461852067,9.166666667,8.223099137,7.5,6.651851852,10,8.39428974,4.801587302,7.365675975,10,10,7.5,9.945472677,9.973826885
7.543778317,7.565956647,9.431361325,4.642345526,8.528490143,5,6.611121569,7.083333333,8.311111111,6.666666667,7.068027724,3.734920635,6.282329779,5,8.260240273,2.5,8.534404744,8.647455278
7.474743136,7.613477781,9.58982372,5.924226966,5.656228278,10,9.178571429,9.166666667,8.675555556,10,9.896979295,6.858730159,9.690937884,10,10,10,10,10
7.402249718,7.948875636,9.864529704,6.988324076,5.408417513,10,9.511904762,10,9.083333333,10,9.817623532,6.461904762,9.452870596,10,10,10,10,10
8.922816097,7.680402622,8.151889187,6.426824369,6.537882662,0,6.369047619,3.75,5.996666667,3.333333333,8.224455654,6.753857,9.840033628,5,10,10,10,10
7.881468414,8.001091482,9.520623437,5.741743881,7.015163813,10,8.892857143,8.75,8.583333333,10,9.776761255,6.195238095,9.330283766,10,10,10,10,10
6.755382304,6.36092397,8.618635706,4.834547489,6.54683496,10,7.447662779,4.166666667,5.697777778,6.666666667,7.437140497,4.047619048,5.609107502,0,9.254391309,5,9.65855303,9.598625602
8.350475509,7.228054059,8.970993616,6.76546916,5.687297169,9.166666667,6.930418348,4.583333333,5.957407407,6.666666667,7.934736082,4.834422,8.702231899,0,10,5,9.819252354,9.02396271
7.94939162,6.790026126,7.872721834,5.149470115,5,0,4.630775787,0.416666667,6.801851852,0,7.127969838,5.578389,9.401720257,0,10,5,9.977736573,9.933209718
5.964515827,6.981280083,7.106772576,3.759815879,7.205882353,2.5,8.571428571,9.583333333,8.033333333,6.666666667,7.826850162,4.973015873,7.049765915,10,10,5,9.834753509,9.985836015
6.68829133,7.357740488,7.757348726,4.765966926,6.823759543,10,8.642857143,8.333333333,7.678888889,6.666666667,9.343303571,4.634920635,9.363244047,10,10,7.5,10,10
7.269194505,8.437354948,8.256867371,5.570255277,6.659706066,5,7.479166667,7.36295700892651,9.458333333,10,6.119226001,5.161768,2.238452002,10,10,5.77266955135453,10,10
5.008576395,6.837338268,7.310063789,3.911488075,7.516176471,8.333333333,7.226190476,5.416666667,8.968518519,3.333333333,8.077321352,4.125396825,9.331964057,10,10,7.5,10,10
8.91486133,8.835091381,9.232657172,8.141414827,8.092219901,8.333333333,6.285714286,2.5,5.464444444,6.666666667,9.40216249,8.085714286,9.873154136,10,10,10,10,10
7.420917263,7.969330689,9.788995889,5.566894435,6.150543041,10,9.345238095,10,9.315185185,10,9.658836747,5.905734,9.47651024,10,10,7.5,10,10
6.374322128,7.479489085,9.659691468,5.827004822,4.408527246,10,9.321428571,10,8.588888889,10,9.755893457,6.761904762,9.767680371,10,10,7.5,10,10
7.201270653,7.205993154,8.171677913,5.806106568,7.019128801,10,8.714285714,9.166666667,7.617592593,10,5.551009223,5.065079365,0,5,10,2.5,9.950403649,9.981401368
6.978222598,7.767632422,9.863217065,6.439142756,5.706727962,10,8.857142857,9.583333333,8.548518519,10,8.969040912,6.882539683,9.741314068,0,10,10,10,9.99571
6.854991468,6.290890477,6.953848857,4.689238065,8.396599958,0,7.011904762,7.083333333,6.657407407,6.666666667,8.028127082,4.341269841,8.793797488,0,10,5,10,9.786252125
5.89813132566667,5.86889279266667,7.471385445,4.24206389233333,6.01634362966667,4.861111111,7.48015873,6.33333333333333,7.641358025,5.55555555566667,8.38285217766667,4.18771051933333,8.81231442166667,8.33333333333333,9.764676567,7.5,9.975373129,9.99671641733333
6.935751708,7.07798704,9.36922362,4.300230184,5.89619573,10,8.520833333,6.35695627063605,5.177777778,10,7.220384563,5.072492,6.661153688,10,10,5,10,10
7.819676879,6.644033279,7.884269206,4.208153621,6.237964907,4.166666667,6.166666667,7.13217072359342,9.713333333,5,6.298098031,4.536836,3.083054064,5,10,7.5,9.213500113,9.842700023
8.207160896,7.902001991,9.804801053,7.864161251,3.397343696,8.333333333,9.761904762,10,8.866296296,10,9.879358273,8.420634921,9.63807482,10,10,10,10,10
8.490721821,7.263804695,9.702794297,8.293167343,7.367298865,10,9.702380952,10,8.544814815,10,9.628772024,7.914445,9.719649404,10,10,10,10,10
4.148598615,3.571752378,4.86957662,1.54451382,6.194898732,0,3.539360566,6.25,8.322962963,1.666666667,4.984072935,3.584558,9.118885472,0,0,0,0,0
7.505689169,7.875596811,9.640850412,6.386601078,7.167374945,10,9.25,9.583333333,6.685185185,10,9.736788901,6.768736,9.712080511,10,10,7.5,10,9.991430968
6.414883746,5.945294568,9.263974653,4.508254612,6.633518993,5,6.041666667,5.51680549153318,9.547222222,8.333333333,8.574065148,3.465524,9.355164677,10,10,2.5,9.673914288,7.994572874
7.068207086,7.025628527,7.742270813,5.254071748,7.147221866,8.333333333,7.36073481,6.25,7.757407407,8.333333333,6.970971932,4.504761905,7.079582464,5,10,7.5,10,10
7.065980931,7.13992006,7.052528792,4.633995703,7.17174601,5.833333333,6.586178561,7.5,7.268888889,10,7.934910561,4.711111111,8.301221115,5,9.075474518,5,8.762407688,8.013003965
7.373494898,7.352256912,8.680199461,3.484413439,6.292104996,6.666666667,8.395833333,5.48705073479193,6.408888889,6.666666667,8.473533085,3.435765,8.420599254,10,10,7.5,10,10
6.485700536,6.71981724,7.034511965,4.391842115,6.603727349,3.333333333,7.083333333,5.833333333,8.435185185,5,8.033344298,3.852386,6.400032893,10,10,7.5,10,10
7.577308696,8.106353504,8.172498492,4.546831849,5.422396636,6.666666667,8.8125,9.85978320002254,9.380555556,10,5.894997557,4.938578,0,10,10,7.5,10,9.258296693
6.644177946,7.134249753,6.868557244,4.999038586,6.084405674,4.166666667,7.392857143,6.25,5.4,5,7.620164733,4.801587302,8.780159366,10,10,2.5,9.243425534,9.491581959
6.565422157,7.046586248,9.023319238,5.064796768,6.583131785,10,6.507915211,7.083333333,5.597962963,10,9.024723084,4.563492063,8.274906404,10,9.868051829,5,9.634943393,9.493319022
7.859956533,7.806923951,8.507283987,4.502002066,8.208316355,5,7.523809524,6.25,7.233703704,8.333333333,7.060298584,3.587301587,5.891752525,5,9.112382794,5,10,10
6.076742366,6.919646129,6.584191318,4.20743894,6.473372761,10,7.523809524,7.5,7.810740741,10,8.37570203,4.455555556,7.464542925,10,10,2.5,9.992672318,9.986810172
8.664607791,8.363156846,8.611839255,5.962797115,6.784645823,0,5.666666667,1.25,5.584814815,1.666666667,8.52672539,6.750793651,9.746842836,10,10,10,10,10
7.942412125,8.273205005,9.724509064,7.812330547,6.037330092,10,9.261904762,10,8.189259259,10,9.860928163,7.420634921,9.626862843,10,10,10,9.979208323,9.800399905
8.570643916,7.374713457,9.420297383,6.974507853,6.372190246,10,9.352624991,10,9.011481481,8.333333333,9.38058488,6.479365079,8.184806891,10,9.959941587,10,9.993674987,9.831122166
6.678972376,8.059619055,8.955841397,5.468113332,7.157479782,10,9.261904762,9.166666667,9.764814815,10,8.427231539,6.26984127,6.948361285,10,10,10,10,10
3.202306288,3.319558861,3.349760996,2.033492589,4.708984218,10,7.333333333,9.166666667,8.608888889,10,6.333333333,2.453968254,0,10,10,5,10,10
6.514471854,6.557803529,6.241334441,4.91872505,7.617647059,10,5.016581615,3.333333333,5.737962963,3.333333333,8.964214228,5.061904762,9.392642685,10,10,10,10,10
5.58436106,6.898618338,8.094686572,3.091525129,7.980834284,0,6.1875,7.42354882786578,7.61069287525735,1.666666667,4.61391834,3.33161,7.336599062,0,2.414859337,2.5,1.854445165,2.923141959
6.583854759,7.444872343,8.769260024,5.507287202,6.425,3.75,7.214285714,8.333333333,7.744444444,6.666666667,8.226014224,4.053968254,7.711376005,10,10,7.5,10,10
3.835211472,5.589086564,6.89552957,3.575827462,6.622058824,5,6.892857143,4.583333333,6.980555556,3.333333333,7.58487923,3.279365079,7.332576702,5,10,5,9.623589996,9.986714941
6.619161556,7.115422011,9.710740401,4.471492107,8.064677342,10,8.678571429,9,9.305555556,6.666666667,8.727559042,4.493650794,7.849343793,10,10,10,10,10
